U+7D1A	j,i,#	k,a,p	k,u,p	c,â,p
U+4DA0	j,ia,n	g,aa,m	,,	,,
U+603B	z,o,ng	z,u,ng	,,	,,
U+914A	d,i,ng	d,i,ng	c,e,ng	,,
U+3C23	z,i,#	z,i,#	,,	,,
U+91BE	m,i,#	m,ei,#	,,	,,
U+454A	t,a,n	s,i,k	,,	,,
U+9550	h,ao,#	h,ou,#	,,	,,
U+3B7F	#,a,ng	ng,o,ng	,,	,,
U+702F	y,i,ng	j,i,ng	#,ye,ng	,,
U+3D2E	x,ie,#	d,i,p	,,	,,
U+35A7	w,e,n	f,aa,n	,,	h,ô,n
U+5C67	x,ie,#	s,i,t	,,	,,
U+73AE	w,ei,#	w,ai,#	,,	,,
U+8580	y,u,n	w,a,n	#,o,n	,,
U+5E72	g,a,n	g,o,n	k,a,n	c,a,n
U+6B3D	q,i,n	j,a,m	h,u,m	kh,â,m
U+6C8F	q,i,#	c,ai,#	,,	,,
U+76DF	m,e,ng	m,a,ng	m,ay,ng	,,
U+8363	r,o,ng	w,i,ng	,,	,,
U+6B28	x,u,#	h,eoi,#	,,	,,
U+91D0	l,i,#	h,ei,#	l,i,#	,,
U+7D03	x,u,n	c,eo,n	s,wu,n	,,
U+3B5E	l,ie,#	l,yu,t	,,	,,
U+9558	m,a,n	m,aa,n	,,	,,
U+9EFD	m,i,n	m,a,n	m,i,n	,,
U+96DE	j,i,#	g,ai,#	k,yey,#	,,
U+9AE3	f,a,ng	f,o,ng	p,a,ng	,,
U+3E0B	f,a,n	f,aa,n	,,	,,
U+4A2A	m,ai,#	m,ai,#	,,	,,
U+6240	s,uo,#	s,o,#	s,o,#	s,ơ,#
U+3F23	b,ai,#	b,aa,k	,,	,,
U+9DF0	y,a,n	j,i,n	#,ye,n	,,
U+80DD	zh,i,#	d,ai,#	,,	đ,i,#
U+3977	y,e,#	#,aai,#	,,	,,
U+4A37	x,ia,n	s,i,n	,,	,,
U+4E27	s,a,ng	s,o,ng	,,	,,
U+55E9	s,uo,#	s,o,#	s,way,#	,,
U+5109	j,ia,n	g,i,m	k,e,m	k,iê,m
U+3F12	q,iu,#	t,o,ng	,,	,,
U+731B	m,e,ng	m,aa,ng	m,ay,ng	m,a,nh
U+534A	b,a,n	b,u,n	p,a,n	b,a,n
U+94C4	sh,uo,#	s,oe,k	,,	,,
U+876F	y,ua,n	j,yu,n	,,	,,
U+709C	w,ei,#	w,ai,#	,,	,,
U+7C65	y,ue,#	j,oe,k	#,ya,k	,,
U+6917	d,i,ng	d,i,ng	,,	,,
U+4AF0	l,i,n	l,eo,n	,,	,,
U+8F61	p,ei,#	b,ei,#	p,i,#	,,
U+7EBE	sh,u,#	s,yu,#	,,	,,
U+7F85	l,uo,#	l,o,#	l,a,#	l,a,#
U+89F6	zh,i,#	z,i,#	ch,i,#	,,
U+76BE	d,u,#	d,u,k	,,	,,
U+7592	ch,ua,ng	n,i,k	,,	,,
U+8F75	zh,i,#	z,i,#	,,	,,
U+407B	l,i,#	s,oe,k	,,	,,
U+3D7E	j,i,ng	c,i,ng	,,	,,
U+54E7	ch,i,#	c,i,#	,,	,,
U+9CBB	z,i,#	z,i,#	,,	,,
U+97E3	d,u,#	d,u,k	,,	,,
U+4787	d,ie,#	z,i,#	,,	,,
U+9206	y,a,n	j,yu,n	,,	,,
U+7A46	m,u,#	m,u,k	m,o,k	,,
U+7E55	sh,a,n	s,i,n	s,e,n	,,
U+4839	#,ai,#	h,aai,#	,,	,,
U+67DF	n,a,n	n,aa,m	n,a,m	,,
U+8A93	sh,i,#	s,ai,#	s,e,#	th,ê,#
U+9394	r,o,ng	j,u,ng	#,yo,ng	,,
U+51AF	f,e,ng	f,u,ng	,,	,,
U+3C70	z,ai,#	z,oi,#	,,	,,
U+6A9E	j,ie,#	g,aai,#	,,	,,
U+5571	y,a,n	ng,aa,m	,,	nh,a,m
U+92AB	s,e,#	s,i,k	,,	,,
U+90E7	y,u,n	w,a,n	,,	,,
U+7074	h,o,ng	h,u,ng	,,	,,
U+4A78	r,o,ng	z,u,ng	,,	,,
U+479D	#,ao,#	z,u,k	,,	,,
U+46DF	j,ia,#	g,a,p	,,	,,
U+52F0	x,ie,#	h,i,p	h,ye,p	,,
U+7E98	z,ua,n	z,yu,n	ch,a,n	,,
U+71ED	zh,u,#	z,u,k	ch,o,k	đ,uô,c
U+39A5	h,ua,n	h,yu,n	,,	,,
U+4D1F	h,ua,n	w,u,n	,,	,,
U+9264	g,ou,#	#,au,#	k,wu,#	c,âu,#
U+8AD6	l,u,n	l,eo,n	l,o,n	l,uâ,n
U+6B13	d,a,ng	d,o,ng	,,	,,
U+467F	w,ei,#	m,ei,#	,,	,,
U+9A80	t,ai,#	t,oi,#	,,	,,
U+674C	w,u,#	ng,a,t	,,	,,
U+73BB	b,o,#	b,o,#	ph,a,#	,,
U+97C4	h,uo,#	w,aa,k	,,	,,
U+280DE	,,	p,u,n	,,	,,
U+987C	x,u,#	g,u,k	,,	,,
U+5009	c,a,ng	c,o,ng	ch,a,ng	,,
U+6557	b,ai,#	b,aai,#	ph,ay,#	b,ai,#
U+8099	y,ua,n	j,yu,n	,,	,,
U+54E2	l,o,ng	l,u,ng	l,o,ng	tr,ô,ng
U+578B	x,i,ng	j,i,ng	h,ye,ng	,,
U+9A04	l,u,#	l,u,k	l,o,k	,,
U+79E3	m,o,#	m,u,t	m,a,l	,,
U+3BE4	l,i,#	l,i,k	,,	,,
U+9561	t,a,n	t,aa,m	,,	,,
U+45D9	h,a,n	h,o,n	,,	,,
U+464F	b,o,#	b,o,k	,,	,,
U+3ED6	d,ai,#	d,oi,#	,,	,,
U+7E9B	d,ao,#	d,ou,#	t,o,#	,,
U+3AB6	h,u,#	h,u,k	,,	,,
U+8831	g,u,#	g,u,#	k,o,#	,,
U+8F8C	l,ia,ng	l,oe,ng	,,	,,
U+576A	p,i,ng	p,i,ng	ph,ye,ng	,,
U+20E09	,,	k,a,k	,,	,,
U+5CB8	#,a,n	ng,o,n	#,a,n	ng,a,n
U+9A0A	t,ao,#	t,ou,#	,,	,,
U+9D98	h,u,#	w,u,#	,,	,,
U+505E	y,e,#	j,i,p	#,ye,p	,,
U+5EFA	j,ia,n	g,i,n	k,e,n	k,iê,n1
U+82E1	y,i,#	j,i,#	#,i,#	,,
U+6CE3	q,i,#	j,a,p	#,u,p	kh,ă,p
U+3E4D	d,i,#	d,i,k	,,	,,
U+58BA	#,ao,#	#,ou,#	#,o,#	,,
U+41B1	t,a,n	d,a,m	,,	,,
U+5F6A	b,iao,#	b,iu,#	ph,yo,#	,,
U+8556	q,u,#	k,eoi,#	k,e,#	,,
U+5A1F	j,ua,n	g,yu,n	#,ye,n	,,
U+9B22	b,i,n	b,a,n	p,i,n	,,
U+3D3C	s,u,#	s,u,k	,,	,,
U+4F0F	f,u,#	b,u,k	p,o,k	ph,u,c
U+4018	x,i,#	h,aai,#	,,	,,
U+6B96	zh,i,#	z,i,k	s,i,k	,,
U+52A1	w,u,#	m,ou,#	,,	,,
U+7574	ch,ou,#	c,au,#	,,	,,
U+217BE	n,e,n	n,yu,n	,,	,,
U+5CC6	h,e,#	g,a,p	,,	,,
U+5EA4	zh,i,#	z,i,#	,,	,,
U+408E	z,ua,n	z,yu,n	,,	,,
U+77CD	j,ue,#	f,o,k	h,wa,k	,,
U+8F12	zh,e,#	z,i,p	ch,e,p	,,
U+3F10	p,ia,n	p,i,n	,,	,,
U+532E	g,ui,#	gw,ai,#	,,	,,
U+88CF	l,i,#	l,ei,#	l,i,#	,,
U+92A9	d,iu,#	d,iu,#	,,	,,
U+272E6	,,	m,ei,#	,,	,,
U+72EE	sh,i,#	s,i,#	,,	,,
U+530D	p,u,#	p,ou,#	ph,o,#	b,o,#
U+80DC	sh,e,ng	s,aa,ng	,,	th,ă,ng
U+485C	l,u,#	l,u,k	,,	,,
U+4AAD	r,ua,n	z,yu,n	,,	,,
U+9491	j,i,#	z,aa,p	s,a,p	,,
U+9573	b,iao,#	b,iu,#	,,	,,
U+6418	zh,i,#	z,i,#	,,	,,
U+3C7C	,,	h,oi,#	,,	,,
U+68C2	l,i,ng	l,i,ng	,,	r,a,nh
U+9191	x,u,#	s,eoi,#	,,	,,
U+3D8D	x,ia,n	s,i,n	,,	,,
U+56E4	d,u,n	d,eo,n	t,o,n	,,
U+38D4	,,	d,i,ng	,,	,,
U+735A	h,ua,ng	w,o,ng	,,	,,
U+62E6	l,a,n	l,aa,n	,,	,,
U+82FB	f,u,#	f,u,#	p,wu,#	,,
U+81DD	l,uo,#	l,o,#	l,a,#	,,
U+7315	m,i,#	l,ei,#	,,	,,
U+591C	y,e,#	j,e,#	#,ya,#	d,a,#
U+566A	z,ao,#	c,ou,#	c,o,#	th,ao,#
U+90DC	g,ao,#	g,ou,#	k,o,#	,,
U+28048	,,	g,aa,ng	,,	,,
U+66F8	sh,u,#	s,yu,#	s,e,#	th,ư,#
U+94CF	x,i,ng	j,i,ng	,,	,,
U+700C	b,iao,#	b,iu,#	,,	,,
U+8C46	d,ou,#	d,au,#	t,wu,#	đ,âu,#
U+3C5E	j,i,#	k,aa,p	,,	,,
U+6A9C	g,ui,#	k,ui,#	h,oy,#	c,ôi,#
U+9E32	q,u,#	k,eoi,#	,,	,,
U+5343	q,ia,n	c,i,n	ch,e,n	th,iê,n1
U+9506	g,ao,#	g,ou,#	,,	,,
U+4C0F	j,i,#	z,aai,#	,,	,,
U+4A6D	,,	g,ei,#	,,	,,
U+269F2	,,	l,oe,#	,,	,,
U+97E8	f,u,#	f,a,t	,,	,,
U+4A9A	h,e,#	t,a,p	,,	,,
U+3DAB	l,iao,#	l,iu,#	,,	,,
U+8A46	d,i,#	d,ai,#	c,e,#	,,
U+61B2	x,ia,n	h,i,n	h,e,n	h,iê,n1
U+51B7	l,e,ng	l,aa,ng	l,ay,ng	l,a,nh
U+25232	,,	k,i,p	,,	ng,â,p
U+8EE7	d,i,#	d,ai,#	,,	,,
U+4393	t,a,#	d,aa,p	,,	,,
U+7180	h,ua,ng	f,o,ng	#,ye,p	,,
U+4332	,,	f,a,n	,,	,,
U+8001	l,ao,#	l,ou,#	l,o,#	l,ao,#
U+6164	q,ue,#	k,o,k	k,a,k	x,a,c
U+4645	y,ao,#	z,iu,#	,,	,,
U+865F	h,ao,#	h,ou,#	h,o,#	h,iêu,#
U+6619	t,a,n	t,aa,m	,,	,,
U+9954	y,o,ng	j,u,ng	#,o,ng	,,
U+6EB4	x,iu,#	c,au,#	,,	,,
U+8DDB	b,o,#	b,ai,#	ph,a,#	,,
U+3E6B	x,i,#	t,aai,#	,,	,,
U+9A37	s,ao,#	s,ou,#	s,o,#	t,ao,#
U+7610	y,u,#	j,yu,#	#,yu,#	,,
U+8ADC	d,ie,#	d,i,p	ch,e,p	đ,iê,p
U+6D48	ch,e,ng	z,i,ng	,,	,,
U+7F6C	zh,uo,#	z,yu,t	,,	,,
U+3814	b,ai,#	b,ai,#	,,	,,
U+3E28	,,	g,aau,#	,,	,,
U+3A0E	r,u,#	z,yu,#	,,	,,
U+4438	g,uo,#	gw,o,k	,,	,,
U+7729	x,ua,n	j,yu,n	h,ye,n	gi,oe,n
U+3E1D	k,a,n	h,i,n	,,	,,
U+84E0	l,i,#	l,ei,#	,,	,,
U+4A3C	h,u,#	w,u,#	,,	,,
U+8E76	j,ue,#	gw,ai,#	k,we,l	,,
U+81BE	k,uai,#	k,ui,#	h,oy,#	g,oi,#
U+8B8B	zh,e,#	z,i,p	,,	,,
U+56D6	,,	l,o,#	,,	,,
U+5148	x,ia,n	s,i,n	s,e,n	t,iê,n1
U+763B	l,ü,#	l,au,#	l,wu,#	,,
U+8E2A	z,o,ng	z,u,ng	c,o,ng	t,ô,ng
U+634F	n,ie,#	n,i,p	n,a,l	,,
U+4175	zh,uo,#	z,oe,k	,,	,,
U+673E	t,i,ng	c,aa,ng	,,	,,
U+3FD1	y,ao,#	z,oe,k	,,	,,
U+867F	ch,ai,#	c,aai,#	,,	,,
U+662B	x,u,#	h,eoi,#	k,wu,#	,,
U+8396	j,i,ng	g,i,ng	k,ye,ng	h,a,nh
U+4310	m,i,#	m,i,k	,,	,,
U+3C0B	p,i,n	p,aa,n	,,	,,
U+6682	z,a,n	z,aa,m	,,	,,
U+6443	k,a,ng	g,o,ng	,,	,,
U+91A3	t,a,ng	t,o,ng	,,	,,
U+8AB0	sh,ui,#	s,eoi,#	s,wu,#	,,
U+3EDF	s,ui,#	c,eoi,#	,,	,,
U+94F1	y,i,#	j,i,#	,,	,,
U+5AEE	h,u,#	w,u,#	h,o,#	,,
U+7608	j,i,#	k,ai,#	k,yey,#	,,
U+4AD1	,,	h,ei,#	,,	,,
U+5632	ch,ao,#	z,aau,#	c,o,#	tr,ao,#
U+97AA	m,u,#	m,au,#	,,	,,
U+4EC4	z,e,#	z,a,k	ch,u,k	tr,ă,c
U+3D10	m,ia,n	m,i,n	,,	,,
U+9D4A	j,ia,#	g,aa,p	,,	,,
U+3B1D	c,e,ng	c,a,ng	,,	,,
U+777E	g,ao,#	g,ou,#	k,o,#	,,
U+4394	,,	f,u,#	,,	,,
U+805D	g,uo,#	gw,i,k	,,	,,
U+520E	w,e,n	m,a,n	m,wu,n	v,â,n
U+5F85	d,ai,#	d,oi,#	t,ay,#	đ,ai,#
U+6789	w,a,ng	w,o,ng	#,wa,ng	#,uô,ng
U+7DE9	h,ua,n	w,u,n	#,wa,n	,,
U+69F9	g,ao,#	g,ou,#	k,o,#	,,
U+830F	l,o,ng	l,u,ng	,,	,,
U+799C	y,o,ng	w,i,ng	,,	,,
U+980C	s,o,ng	z,u,ng	s,o,ng	t,u,ng
U+9E4F	p,e,ng	p,aa,ng	,,	,,
U+8AF1	h,ui,#	w,ai,#	h,wi,#	h,uy,#
U+4DA9	j,i,#	c,aai,#	,,	,,
U+678E	f,u,#	f,u,#	,,	,,
U+5036	j,u,#	g,eoi,#	k,wu,#	,,
U+4174	s,uo,#	s,o,k	,,	,,
U+36FE	x,ia,n	h,aa,m	,,	,,
U+4BAD	m,i,#	m,i,k	,,	,,
U+3DAF	l,iu,#	g,aau,#	,,	,,
U+5588	j,ie,#	g,aai,#	k,ay,#	,,
U+98E3	d,i,ng	d,i,ng	c,e,ng	,,
U+6E8E	g,ui,#	gw,ai,#	,,	,,
U+4835	f,u,#	f,u,#	,,	,,
U+377B	j,i,n	g,a,n	,,	,,
U+820B	x,i,n	j,a,n	,,	,,
U+367B	ch,a,n	c,i,n	,,	,,
U+218D5	,,	b,a,n	,,	,,
U+9B6B	sh,e,n	c,a,m	,,	,,
U+926F	y,i,#	j,i,#	,,	,,
U+3D5E	ch,ou,#	s,au,#	,,	,,
U+70CB	x,iao,#	h,aau,#	h,yo,#	,,
U+3AB5	b,a,n	b,u,n	,,	,,
U+5B34	y,i,ng	j,i,ng	#,ye,ng	,,
U+8E0A	y,o,ng	j,u,ng	#,yo,ng	,,
U+75BB	zh,i,#	z,i,#	,,	,,
U+5490	f,u,#	f,u,#	p,wu,#	ph,o,#
U+4B93	zh,ao,#	c,oe,k	,,	,,
U+62D3	t,uo,#	t,aa,p	ch,e,k	,,
U+8BB3	h,ui,#	w,ai,#	,,	,,
U+40B2	f,a,#	f,aa,t	,,	,,
U+20ED8	,,	z,eo,t	,,	,,
U+94F4	t,a,ng	t,o,ng	,,	,,
U+97F5	y,u,n	w,a,n	#,wu,n	v,â,n
U+6D25	j,i,n	z,eo,n	c,i,n	,,
U+9F0B	y,ua,n	j,yu,n	,,	,,
U+7ADC	l,o,ng	l,u,ng	l,yo,ng	,,
U+20F64	,,	k,i,k	,,	,,
U+370F	y,u,n	w,a,n	,,	,,
U+5025	k,o,ng	h,u,ng	k,o,ng	,,
U+872E	y,u,#	w,i,k	,,	,,
U+90D1	zh,e,ng	z,e,ng	,,	,,
U+7430	y,a,n	j,i,m	#,ye,m	,,
U+76AD	j,iao,#	z,iu,#	,,	,,
U+268F1	,,	z,a,k	,,	,,
U+775A	y,ai,#	ng,aai,#	#,ay,#	,,
U+4A9C	ch,a,n	s,i,m	,,	,,
U+4696	l,i,ng	l,i,ng	,,	,,
U+4198	c,ua,n	#,a,t	,,	,,
U+9873	n,ie,#	n,i,p	s,e,p	,,
U+5B54	k,o,ng	h,u,ng	k,o,ng	kh,ô,ng
U+9986	g,ua,n	g,u,n	,,	,,
U+3AD0	y,ao,#	m,iu,#	,,	,,
U+99DD	t,uo,#	t,o,#	th,a,#	đ,a,#
U+612B	s,u,#	s,ou,#	,,	,,
U+42BA	g,u,#	w,u,#	,,	,,
U+9D33	y,a,n	#,aa,n	,,	,,
U+3CB8	,,	k,a,p	,,	#,ươ,t
U+210F4	,,	c,eoi,#	,,	,,
U+35AB	l,i,ng	l,i,ng	,,	l,ư,ng
U+7B25	s,i,#	z,i,#	s,a,#	,,
U+5537	y,o,#	j,o,#	#,yu,k	d,o,c
U+8F7B	q,i,ng	h,e,ng	,,	,,
U+51E0	j,i,#	g,ei,#	k,wey,#	k,i,#
U+5BF8	c,u,n	c,yu,n	ch,o,n	th,ô,n
U+9B51	ch,i,#	c,i,#	l,i,#	,,
U+3C09	,,	z,eo,n	,,	,,
U+77D4	g,ua,n	g,u,n	,,	,,
U+5F95	l,ai,#	l,oi,#	,,	,,
U+386E	j,i,#	g,aa,p	,,	,,
U+951B	b,e,n	b,a,n	,,	,,
U+5B7A	r,u,#	j,yu,#	#,yu,#	nh,o,#
U+3709	,,	z,u,ng	,,	,,
U+98D6	y,ao,#	j,iu,#	,,	,,
U+760A	h,ou,#	h,au,#	,,	,,
U+624B	sh,ou,#	s,au,#	s,wu,#	th,u,#
U+4E43	n,ai,#	n,aai,#	n,ay,#	n,ai,#
U+4A1F	,,	w,aa,#	,,	,,
U+8E24	z,u,#	c,yu,t	,,	nh,o,t
U+6F5F	x,i,#	c,oe,k	s,e,k	,,
U+5E33	zh,a,ng	z,oe,ng	c,a,ng	tr,ươ,ng
U+6324	j,i,#	z,ai,#	,,	,,
U+5081	s,ou,#	s,au,#	,,	,,
U+896C	b,ai,#	b,aai,#	,,	,,
U+7640	h,ua,ng	w,o,ng	,,	,,
U+350C	zh,ou,#	s,ei,#	,,	,,
U+3B29	h,ui,#	w,aai,#	,,	,,
U+8BB2	j,ia,ng	g,o,ng	,,	,,
U+48BC	,,	c,u,ng	,,	,,
U+4E1B	c,o,ng	c,u,ng	,,	,,
U+65AB	zh,uo,#	z,oe,k	c,a,k	,,
U+5B98	g,ua,n	g,u,n	k,wa,n	qu,a,n
U+7EAD	y,u,n	w,a,n	,,	,,
U+5114	ch,ou,#	c,au,#	c,wu,#	,,
U+9105	y,u,#	j,yu,#	,,	,,
U+6115	#,e,#	ng,o,k	#,a,k	ng,a,c
U+835C	b,i,#	b,a,t	,,	,,
U+3544	zh,i,#	z,i,#	,,	,,
U+5244	j,i,ng	g,i,ng	k,ye,ng	,,
U+4AD8	h,e,#	h,o,t	,,	,,
U+69BF	q,i,#	h,ei,#	,,	,,
U+8577	y,u,#	j,yu,#	,,	nh,ưa,#
U+572E	p,i,#	p,ei,#	p,i,#	d,ay,#
U+5854	t,a,#	t,aa,p	th,a,p	,,
U+3F38	r,o,ng	z,u,ng	,,	,,
U+5167	n,ei,#	n,aa,p	n,ay,#	,,
U+7318	zh,i,#	z,ai,#	c,ey,#	,,
U+4124	l,ai,#	l,aai,#	,,	,,
U+4191	ch,e,ng	c,a,ng	,,	,,
U+667C	w,a,n	j,yu,n	,,	,,
U+9C57	l,i,n	l,eo,n	l,i,n	,,
U+744A	zh,e,n	z,a,m	,,	,,
U+9403	n,ao,#	n,aau,#	n,yo,#	,,
U+788E	s,ui,#	s,eoi,#	s,way,#	t,oai,#
U+7463	s,uo,#	s,o,#	s,way,#	,,
U+8AF2	y,i,n	j,a,n	,,	,,
U+3BD8	k,ua,n	f,u,n	,,	,,
U+516A	y,u,#	j,yu,#	#,yu,#	,,
U+70AF	j,io,ng	gw,i,ng	h,ye,ng	,,
U+7192	y,i,ng	j,i,ng	h,ye,ng	,,
U+3A98	l,ia,n	l,i,m	,,	,,
U+35A3	t,ou,#	b,u,#	,,	v,oi,#
U+4AF8	n,ao,#	s,iu,#	,,	,,
U+8B4A	n,ao,#	n,aau,#	,,	,,
U+36D2	d,ou,#	d,aau,#	,,	,,
U+65C1	p,a,ng	p,o,ng	p,a,ng	b,a,ng
U+5F6B	d,iao,#	d,iu,#	c,o,#	đ,iêu,#
U+6D76	l,ao,#	l,ou,#	,,	,,
U+4EB2	q,i,n	c,a,n	,,	,,
U+514B	k,e,#	h,aa,k	k,u,k	kh,ă,c
U+4E2D	zh,o,ng	z,u,ng	c,wu,ng	tr,u,ng
U+655D	b,i,#	b,ai,#	ph,yey,#	t,ê,#
U+3BBA	b,e,n	b,u,n	,,	,,
U+4FA9	k,uai,#	k,ui,#	,,	,,
U+7812	p,i,#	p,ei,#	p,i,#	,,
U+541E	t,u,n	t,a,n	th,a,n	,,
U+57FC	q,i,#	k,ei,#	k,i,#	,,
U+3893	y,ao,#	z,oe,ng	,,	,,
U+66E0	k,ua,ng	kw,o,ng	k,wa,ng	kh,oa,ng
U+8C0C	ch,e,n	s,a,m	,,	,,
U+767D	b,ai,#	b,aa,k	p,ay,k	b,a,ch
U+588A	d,ia,n	d,i,m	c,e,m	,,
U+9CA0	g,e,ng	g,a,ng	,,	,,
U+8FD1	j,i,n	g,a,n	k,u,n	c,â,n
U+7B2F	n,u,#	n,ou,#	n,o,#	n,o,#
U+8450	p,e,n	p,u,n	,,	,,
U+8BF5	s,o,ng	z,u,ng	,,	,,
U+39D8	c,ui,#	z,i,#	,,	,,
U+71B1	r,e,#	j,i,t	#,ye,l	nh,iê,t2
U+6DC7	q,i,#	k,ei,#	k,i,#	,,
U+7826	zh,ai,#	z,aai,#	ch,ay,#	,,
U+7BC1	h,ua,ng	w,o,ng	h,wa,ng	,,
U+6566	d,u,n	d,eoi,#	t,o,n	đ,ô,n
U+496F	b,a,#	b,aa,#	,,	,,
U+74A7	b,i,#	b,i,k	p,ye,k	b,i,ch
U+386D	j,i,#	g,ai,#	,,	,,
U+4A88	q,ia,n	h,i,n	,,	,,
U+22B91	,,	l,u,k	,,	r,o,c
U+7AE2	s,i,#	z,i,#	s,a,#	,,
U+9169	m,i,ng	m,i,ng	m,ye,ng	m,i,nh
U+5B8F	h,o,ng	w,a,ng	k,oy,ng	,,
U+87EF	r,ao,#	j,iu,#	#,yo,#	ngh,êu,#
U+6334	m,ei,#	m,ui,#	,,	m,oi,#
U+7A8A	w,a,#	w,aa,#	#,wa,#	,,
U+45F5	,,	g,oe,ng	,,	,,
U+9EC9	h,e,ng	h,u,ng	,,	,,
U+9F24	w,e,n	m,a,n	,,	,,
U+803D	d,a,n	d,aa,m	th,a,m	x,â,m
U+9419	d,e,ng	d,a,ng	t,u,ng	đ,â,ng
U+8BD7	sh,i,#	s,i,#	,,	,,
U+35F7	s,ai,#	c,oi,#	,,	,,
U+8CA3	t,e,#	t,i,k	,,	,,
U+581B	b,i,#	p,ei,#	,,	,,
U+6A8E	q,i,n	k,a,m	k,u,m	,,
U+44DB	f,u,#	w,aa,t	,,	,,
U+8A7C	h,ui,#	f,ui,#	h,oy,#	,,
U+8801	x,ia,ng	h,oe,ng	,,	,,
U+398E	h,ua,#	w,aa,k	,,	,,
U+9BC1	g,e,ng	g,a,ng	k,ye,ng	,,
U+9EE9	d,u,#	d,u,k	,,	,,
U+3552	w,ei,#	f,aai,#	,,	,,
U+9174	t,u,#	t,ou,#	t,o,#	,,
U+49C6	h,o,ng	h,u,ng	,,	,,
U+68D8	j,i,#	g,i,k	k,u,k	g,â,c
U+8EA3	q,u,#	k,eoi,#	,,	,,
U+35BD	z,e,#	z,aa,k	,,	h,ơ,t
U+913E	y,ou,#	j,au,#	,,	,,
U+8E5B	d,ai,#	d,aai,#	,,	,,
U+9844	h,a,n	h,a,m	,,	,,
U+9B01	l,i,#	l,ei,#	,,	,,
U+39CE	y,a,#	ng,aa,#	,,	,,
U+6CF7	l,o,ng	l,u,ng	,,	,,
U+20CD6	,,	d,a,p	,,	,,
U+8006	q,i,#	k,ei,#	k,i,#	,,
U+5949	f,e,ng	f,u,ng	p,o,ng	ph,u,ng
U+4CD3	l,ao,#	l,ou,#	,,	,,
U+8CE0	p,ei,#	p,ui,#	p,ay,#	,,
U+78BA	q,ue,#	k,o,k	h,wa,k	x,a,c
U+4C0C	z,o,ng	z,u,ng	,,	,,
U+374B	l,iao,#	l,iu,#	,,	,,
U+3AD4	g,e,n	g,a,n	,,	,,
U+3EA5	ch,a,n	c,aa,m	,,	,,
U+9A3E	l,uo,#	l,o,#	l,a,#	,,
U+8B11	x,i,#	h,ai,#	h,yey,#	,,
U+4315	m,i,#	m,ei,#	,,	,,
U+8537	q,ia,ng	c,oe,ng	,,	,,
U+6FD8	n,i,ng	n,i,ng	n,ye,ng	,,
U+7329	x,i,ng	s,i,ng	s,e,ng	,,
U+75F4	ch,i,#	c,i,#	ch,i,#	,,
U+9B54	m,o,#	m,o,#	m,a,#	m,a,#
U+5764	k,u,n	kw,a,n	k,o,n	kh,ô,n
U+61A4	f,e,n	f,a,n	p,wu,n	ph,â,n
U+3625	y,ou,#	z,aau,#	,,	,,
U+9068	#,ao,#	ng,ou,#	#,o,#	ng,ao,#
U+4B06	l,i,#	l,eo,t	,,	,,
U+41F2	c,e,#	g,a,p	,,	,,
U+4D2B	l,i,ng	l,i,ng	,,	,,
U+584F	k,ai,#	h,oi,#	k,ay,#	,,
U+9F06	m,a,ng	m,a,n	,,	,,
U+48B4	,,	c,i,n	,,	,,
U+3533	g,ui,#	g,ei,#	,,	,,
U+3929	k,e,#	k,o,k	,,	,,
U+97E1	w,ei,#	w,ai,#	#,wi,#	,,
U+7A11	l,u,#	l,i,ng	,,	,,
U+9A82	m,a,#	m,aa,#	,,	,,
U+6CBF	y,a,n	j,yu,n	#,ye,n	d,uyê,n1
U+818D	p,i,#	f,u,#	,,	,,
U+4FAA	ch,ai,#	c,aai,#	,,	,,
U+9AC1	k,e,#	f,o,#	k,wa,#	,,
U+5564	p,i,#	b,e,#	,,	,,
U+20005	h,ai,#	h,oi,#	,,	,,
U+69C1	g,ao,#	g,ou,#	k,o,#	c,au,#
U+84C0	s,u,n	s,yu,n	s,o,#	,,
U+5807	j,i,n	g,a,n	k,u,n	,,
U+4C7A	h,ai,#	h,aai,#	,,	,,
U+5C3E	w,ei,#	m,ei,#	m,i,#	v,i,#
U+8E20	w,a,n	j,yu,n	,,	,,
U+4293	sh,i,#	s,i,#	,,	,,
U+50A5	t,a,ng	t,o,ng	,,	,,
U+5F11	sh,i,#	s,i,#	s,i,#	th,i,#
U+6593	l,a,n	l,aa,n	,,	,,
U+5DB4	#,ao,#	ng,ou,#	,,	,,
U+3FBE	l,ia,n	c,i,m	,,	h,e,m
U+670F	f,ei,#	f,ei,#	,,	x,oe,t1
U+6A06	l,i,#	l,ei,#	,,	,,
U+4B0E	g,uo,#	gw,o,k	,,	,,
U+9F8E	p,a,ng	p,o,ng	p,a,ng	,,
U+51C4	q,i,#	c,ai,#	ch,e,#	,,
U+6B31	x,ia,#	h,a,p	,,	,,
U+3A21	h,u,n	w,aa,n	,,	,,
U+9D82	y,i,#	j,i,k	,,	,,
U+28373	y,ao,#	j,iu,#	,,	,,
U+357D	s,i,#	c,e,k	,,	,,
U+8CBD	y,i,#	j,i,#	#,i,#	,,
U+6DDE	s,o,ng	s,u,ng	s,o,ng	,,
U+43D3	g,ua,n	g,u,n	,,	,,
U+7F6D	y,u,#	w,i,k	,,	,,
U+4BBE	p,a,ng	p,o,ng	,,	,,
U+7DE1	m,i,n	f,a,n	m,i,n	m,â,n
